Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,125.19000244140625,127.0,124.38999938964844,126.69999694824219,95.91532897949219,73256700
2006-01-04,126.86000061035156,127.48999786376953,126.69999694824219,127.30000305175781,96.36954498291016,51899600
2006-01-05,127.1500015258789,127.58999633789062,126.87999725341797,127.37999725341797,96.43009185791016,47307500
2006-01-06,128.02000427246094,128.5800018310547,127.36000061035156,128.44000244140625,97.23255157470703,62885900
2006-01-09,128.4199981689453,129.05999755859375,128.3800048828125,128.77000427246094,97.48236083984375,43527400
2006-01-10,128.38999938964844,128.97999572753906,128.25999450683594,128.89999389648438,97.58079528808594,44960800
2006-01-11,129.02000427246094,129.44000244140625,128.72999572753906,129.30999755859375,97.89115142822266,49598900
2006-01-12,129.0800018310547,129.27999877929688,128.44000244140625,128.8000030517578,97.50505065917969,40509200
2006-01-13,128.57000732421875,128.89999389648438,128.1999969482422,128.67999267578125,97.41423034667969,44856700
2006-01-17,128.1999969482422,128.4199981689453,127.80999755859375,128.3300018310547,97.1492691040039,52066600
2006-01-18,127.58000183105469,128.89999389648438,127.16000366210938,127.81999969482422,96.76318359375,75067600
2006-01-19,128.1300048828125,128.77000427246094,127.80999755859375,128.30999755859375,97.1341323852539,81530400
2006-01-20,128.27999877929688,128.30999755859375,125.97000122070312,125.97000122070312,95.3626937866211,114957800
2006-01-23,126.20999908447266,126.81999969482422,126.12999725341797,126.41999816894531,95.7033462524414,67017400
2006-01-24,126.62999725341797,127.1500015258789,126.41999816894531,126.55000305175781,95.80176544189453,53008800
2006-01-25,127.04000091552734,127.18000030517578,125.83999633789062,126.66000366210938,95.8850326538086,87747700
2006-01-26,127.25,127.66999816894531,126.76000213623047,127.36000061035156,96.41492462158203,71294000
2006-01-27,127.66000366210938,128.66000366210938,127.44999694824219,128.5399932861328,97.30824279785156,65771200
2006-01-30,128.44000244140625,128.80999755859375,128.35000610351562,128.44000244140625,97.23255157470703,33709600
2006-01-31,128.32000732421875,128.5399932861328,127.48999786376953,127.5,96.52092742919922,72937000
2006-02-01,127.81999969482422,128.42999267578125,127.72000122070312,128.38999938964844,97.1946792602539,63561000
2006-02-02,128.10000610351562,128.13999938964844,126.80000305175781,126.9000015258789,96.06668853759766,83626900
2006-02-03,126.58000183105469,128.38999938964844,126.13999938964844,126.2699966430664,95.58981323242188,86040400
2006-02-06,126.44000244140625,126.80000305175781,126.16999816894531,126.5999984741211,95.83960723876953,45511900
2006-02-07,126.37999725341797,126.66000366210938,125.4000015258789,125.4800033569336,94.99175262451172,71208100
2006-02-08,125.8499984741211,128.10000610351562,125.5999984741211,126.62000274658203,95.854736328125,59422200
2006-02-09,126.91999816894531,127.5999984741211,126.37000274658203,126.41000366210938,95.69579315185547,62023300
2006-02-10,126.43000030517578,127.12999725341797,125.44999694824219,126.63999938964844,95.86988830566406,64508700
2006-02-13,126.5999984741211,126.79000091552734,125.94999694824219,126.41000366210938,95.69579315185547,52308700
2006-02-14,126.45999908447266,128.02999877929688,126.20999908447266,127.75,96.71018981933594,90964400
2006-02-15,127.68000030517578,128.32000732421875,127.23999786376953,128.1999969482422,97.05084228515625,85471300
2006-02-16,128.33999633789062,129.2100067138672,128.17999267578125,129.16000366210938,97.77761840820312,61017900
2006-02-17,129.0500030517578,129.16000366210938,128.5800018310547,128.80999755859375,97.51261901855469,40342600
2006-02-21,129.11000061035156,129.39999389648438,128.2899932861328,128.49000549316406,97.27039337158203,46456300
2006-02-22,128.77000427246094,129.64999389648438,128.64999389648438,129.27000427246094,97.86087799072266,42326700
2006-02-23,129.27000427246094,129.63999938964844,128.27999877929688,129.0800018310547,97.71702575683594,43423200
2006-02-24,129.11000061035156,129.47999572753906,128.75999450683594,129.41000366210938,97.96684265136719,36777400
2006-02-27,129.39999389648438,130.0399932861328,129.27999877929688,129.4600067138672,98.00473022460938,35858600
2006-02-28,129.1999969482422,129.91000366210938,128.1300048828125,128.22999572753906,97.07356262207031,74394800
2006-03-01,128.60000610351562,129.49000549316406,128.5,129.3699951171875,97.93658447265625,48641600
2006-03-02,128.89999389648438,129.4199981689453,128.61000061035156,129.36000061035156,97.92900848388672,60642300
2006-03-03,128.6699981689453,130.07000732421875,128.64999389648438,128.75999450683594,97.47477722167969,73402500
2006-03-06,129.13999938964844,129.17999267578125,127.8499984741211,128.1699981689453,97.02814483642578,57478400
2006-03-07,127.86000061035156,128.05999755859375,127.4000015258789,127.97000122070312,96.876708984375,61780800
2006-03-08,127.69999694824219,128.44000244140625,127.18000030517578,128.24000549316406,97.08113861083984,66692400
2006-03-09,128.27999877929688,128.67999267578125,127.37999725341797,127.37999725341797,96.43009185791016,56313600
2006-03-10,127.70999908447266,128.83999633789062,127.44000244140625,128.58999633789062,97.3460693359375,60490800
2006-03-13,128.83999633789062,129.16000366210938,128.52999877929688,128.8300018310547,97.52777862548828,45479100
2006-03-14,128.7100067138672,130.22999572753906,128.61000061035156,130.17999267578125,98.54974365234375,69877300
2006-03-15,130.14999389648438,130.86000061035156,129.85000610351562,130.75999450683594,98.98883819580078,53398900
2006-03-16,131.00999450683594,131.47000122070312,130.83999633789062,131.02999877929688,99.19324493408203,65526400
2006-03-17,130.67999267578125,130.89999389648438,130.3800048828125,130.6199951171875,99.27604675292969,47286800
2006-03-20,130.63999938964844,130.89999389648438,130.2100067138672,130.41000366210938,99.11648559570312,45538500
2006-03-21,130.3699951171875,130.99000549316406,129.4499969482422,129.58999633789062,98.49324798583984,87102700
2006-03-22,129.50999450683594,130.50999450683594,129.4499969482422,130.3800048828125,99.09366607666016,51605700
2006-03-23,130.25999450683594,130.38999938964844,129.66000366210938,130.11000061035156,98.88844299316406,46704200
2006-03-24,129.99000549316406,130.57000732421875,129.74000549316406,130.2100067138672,98.96446990966797,43209200
2006-03-27,130.02999877929688,130.27999877929688,129.74000549316406,130.02000427246094,98.82005310058594,32523000
2006-03-28,129.92999267578125,130.52999877929688,129.0500030517578,129.22000122070312,98.21202087402344,82079900
2006-03-29,129.41000366210938,130.5,129.2899932861328,130.02999877929688,98.82764434814453,61505700
2006-03-30,130.11000061035156,130.97999572753906,129.5500030517578,129.8000030517578,98.6528549194336,70571700
2006-03-31,130.02000427246094,130.24000549316406,129.3699951171875,129.8300018310547,98.6756362915039,62925600
2006-04-03,130.07000732421875,130.8699951171875,129.49000549316406,129.72999572753906,98.5996322631836,61624700
2006-04-04,129.72999572753906,130.72999572753906,129.36000061035156,130.55999755859375,99.23045349121094,54809300
2006-04-05,130.61000061035156,131.27999877929688,130.3800048828125,131.00999450683594,99.5724868774414,50607200
2006-04-06,130.85000610351562,131.2100067138672,130.19000244140625,130.8699951171875,99.4660873413086,57906200
2006-04-07,131.05999755859375,131.39999389648438,129.35000610351562,129.5399932861328,98.45523071289062,80180900
2006-04-10,129.74000549316406,130.0800018310547,129.25999450683594,129.74000549316406,98.60725402832031,41496500
2006-04-11,129.85000610351562,130.05999755859375,128.25,128.63999938964844,97.77120971679688,72799400
2006-04-12,128.77000427246094,129.1300048828125,128.61000061035156,128.8800048828125,97.95362091064453,43033700
2006-04-13,128.58999633789062,129.25,128.30999755859375,128.7100067138672,97.82440948486328,51051800
2006-04-17,128.8300018310547,129.30999755859375,128.02000427246094,128.66000366210938,97.7863998413086,64167700
2006-04-18,128.92999267578125,130.94000244140625,128.92999267578125,130.6999969482422,99.3368911743164,92531800
2006-04-19,130.75,131.07000732421875,130.24000549316406,130.9499969482422,99.52686309814453,87269000
2006-04-20,131.0,131.86000061035156,130.60000610351562,131.1300048828125,99.66368865966797,86005500
2006-04-21,131.69000244140625,131.7899932861328,130.6199951171875,131.14999389648438,99.67886352539062,72342600
2006-04-24,130.88999938964844,131.07000732421875,130.3800048828125,130.91000366210938,99.49649810791016,52546400
2006-04-25,131.0399932861328,131.1199951171875,129.9199981689453,130.3699951171875,99.08607482910156,84359800
2006-04-26,130.5,131.13999938964844,130.3000030517578,130.39999389648438,99.10883331298828,67262400
2006-04-27,129.89999389648438,131.6300048828125,129.58999633789062,131.02999877929688,99.58769989013672,124478600
2006-04-28,130.7899932861328,131.75,130.7100067138672,131.47000122070312,99.92212677001953,55854400
2006-05-01,131.47000122070312,131.8000030517578,130.32000732421875,130.39999389648438,99.10883331298828,64990300
2006-05-02,131.00999450683594,131.4600067138672,130.74000549316406,131.3800048828125,99.85371398925781,49063500
2006-05-03,131.14999389648438,131.32000732421875,130.4499969482422,130.88999938964844,99.4813003540039,60821300
2006-05-04,131.0800018310547,131.6199951171875,130.97000122070312,131.36000061035156,99.83850860595703,42921400
2006-05-05,132.0500030517578,132.8000030517578,131.85000610351562,132.52000427246094,100.72013854980469,62588200
2006-05-08,132.50999450683594,132.77000427246094,132.36000061035156,132.36000061035156,100.59855651855469,30016700
2006-05-09,132.4199981689453,132.77000427246094,132.30999755859375,132.6199951171875,100.79613494873047,29864000
2006-05-10,132.41000366210938,132.75,131.88999938964844,132.5500030517578,100.74296569824219,64378200
2006-05-11,132.50999450683594,132.5500030517578,130.52000427246094,130.9499969482422,99.52686309814453,80626900
2006-05-12,130.36000061035156,130.72000122070312,129.19000244140625,129.24000549316406,98.22724151611328,91726500
2006-05-15,128.7899932861328,129.74000549316406,128.61000061035156,129.5,98.42483520507812,84029300
2006-05-16,129.75999450683594,130.0,129.00999450683594,129.30999755859375,98.28044128417969,62137600
2006-05-17,128.6699981689453,129.10000610351562,126.7699966430664,126.8499984741211,96.41071319580078,144789500
2006-05-18,127.3499984741211,127.75,126.11000061035156,126.20999908447266,95.92431640625,87906300
2006-05-19,126.87000274658203,127.48999786376953,125.80000305175781,127.0999984741211,96.60071563720703,124309400
2006-05-22,126.27999877929688,127.16999816894531,125.5,126.12999725341797,95.86348724365234,110852800
2006-05-23,127.18000030517578,127.62999725341797,125.16999816894531,125.16999816894531,95.13387298583984,92006500
2006-05-24,125.68000030517578,126.88999938964844,124.76000213623047,126.16999816894531,95.89391326904297,168405000
2006-05-25,126.91999816894531,127.7300033569336,126.43000030517578,127.7300033569336,97.07954406738281,78977900
2006-05-26,128.00999450683594,128.3800048828125,127.51000213623047,128.3800048828125,97.57361602783203,62989700
2006-05-30,127.97000122070312,128.0,126.05000305175781,126.0999984741211,95.84070587158203,72419900
2006-05-31,126.62000274658203,127.51000213623047,126.19999694824219,127.51000213623047,96.91238403320312,86926200
2006-06-01,127.37999725341797,128.94000244140625,127.2699966430664,128.72999572753906,97.839599609375,73721700
2006-06-02,129.25,129.42999267578125,128.32000732421875,129.0,98.04481506347656,91702600
2006-06-05,128.85000610351562,128.86000061035156,126.7699966430664,127.12000274658203,96.61592102050781,86105100
2006-06-06,127.20999908447266,127.37999725341797,125.76000213623047,126.80999755859375,96.38031768798828,130498600
2006-06-07,126.91000366210938,127.6500015258789,125.79000091552734,125.86000061035156,95.65829467773438,108599400
2006-06-08,125.58000183105469,126.5,123.87000274658203,125.75,95.57471466064453,204957200
2006-06-09,126.36000061035156,126.95999908447266,125.29000091552734,125.3499984741211,95.27066040039062,94972200
2006-06-12,125.87999725341797,125.93000030517578,123.81999969482422,123.98999786376953,94.23699951171875,95815900
2006-06-13,123.73999786376953,124.83999633789062,122.55000305175781,122.55000305175781,93.14260864257812,185688800
2006-06-14,122.83999633789062,123.62999725341797,122.33999633789062,123.5,93.86461639404297,163566400
2006-06-15,123.94999694824219,126.36000061035156,123.86000061035156,126.12000274658203,95.85592651367188,134057000
2006-06-16,125.29000091552734,125.55999755859375,124.45999908447266,124.6500015258789,95.15738677978516,94253500
2006-06-19,125.4000015258789,125.4800033569336,123.55000305175781,123.66999816894531,94.40926361083984,95804400
2006-06-20,124.01000213623047,124.80999755859375,123.72000122070312,124.08999633789062,94.72988891601562,65494700
2006-06-21,124.0,125.69999694824219,123.95999908447266,125.01000213623047,95.43223571777344,75008200
2006-06-22,124.94999694824219,125.05999755859375,124.04000091552734,124.45999908447266,95.01235961914062,74566100
2006-06-23,124.33000183105469,125.30000305175781,124.02999877929688,124.44000244140625,94.99707794189453,54107000
2006-06-26,124.54000091552734,125.05999755859375,124.25,124.98999786376953,95.4169692993164,37899600
2006-06-27,125.01000213623047,125.29000091552734,123.7699966430664,123.91000366210938,94.5925064086914,69780200
2006-06-28,124.19000244140625,124.7699966430664,123.6500015258789,124.75,95.23373413085938,62368100
2006-06-29,125.19999694824219,127.3499984741211,125.16999816894531,127.2699966430664,97.1574935913086,110634800
2006-06-30,127.54000091552734,127.66000366210938,126.95999908447266,127.27999877929688,97.1651382446289,54227800
2006-07-03,127.43000030517578,128.00999450683594,127.30999755859375,127.80000305175781,97.56210327148438,23914000
2006-07-05,127.29000091552734,127.44999694824219,126.5199966430664,127.06999969482422,97.00483703613281,69653400
2006-07-06,127.19999694824219,127.8499984741211,127.08000183105469,127.44000244140625,97.28729248046875,50100300
